Kingdom,Subkingdom,Phylum,Subphylum,Superclass,Class,Subclass,Infraclass,Superorder,Order,Suborder,InfraOrder,Superfamily,Family,Subfamily,Tribe,Subtribe,Genus,Subgenus,Section,Subsection,Species,Subspecies,Variety,Subvariety,Form,Subform,comments,scientificName,taxon_author,nameType,usage,nameSource,url,Group,User
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,retrorsa,,,,,,"Source of name, Lamprell & Whitehead, 1992",Macoma retrorsa,"(Sowerby, 1867)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,scarlatoi,,,,,,"Source of name, Kantor & Sysoev, 2005",Macoma scarlatoi,"Kafanov & Lutaenko, 1997",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,secta,,,,,,"Source of name, ITIS, 2000",Macoma secta,"(Conrad, 1837)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,sectior,,,,,,"Source of name, Okutani, 2000",Macoma sectior,"Oyama, 1950",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,shiashkotanika,,,,,,"Source of name, Kantor & Sysoev, 2005",Macoma shiashkotanika,"(Scarlato, 1981)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,siliqua,,,,,,"Source of name, Keen, 1971",Macoma siliqua,"(C.B Adams, 1852)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,sp. A,,,,,,"Source of name, sensu SBMNH",Macoma sp. A,,Manuscript name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,subrosea,,,,,,"Source of name, ITIS, 2000",Macoma subrosea,,Manuscript name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,tageliformis,,,,,,"Source of name, ITIS, 2000",Macoma tageliformis,"Dall, 1900",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,takahokoensis,,,,,,"Source of name, Okutani, 2000",Macoma takahokoensis,"Yamamoto & Habe, 1959",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,tenta,,,,,,"Source of name, ITIS, 2000",Macoma tenta,"(Say, 1834)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,tokyoensis,,,,,,"Source of name, Okutani, 2000",Macoma tokyoensis,"Makiyama, 1927",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,torelli,,,,,,"Source of name, ITIS, 2000",Macoma torelli,"(A. S. Jensen, 1905)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,undulata,,,,,,"Source of name, Keen, 1971",Macoma undulata,"(Hanley, 1844)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,vappa,,,,,,"Source of name, Lamprell & Whitehead, 1992",Macoma vappa,"(Iredale, 1929)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Macoma,,,,yoldiformis,,,,,,"Source of name, ITIS, 2000",Macoma yoldiformis,"Carpenter, 1864",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Maera,,,,salmonea,,,,,,"Source of name, original literature",Maera salmonea,"Carpenter, 1864",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Megangulus,,,,luteus,,,,,,"Source of name, Okutani, 2000",Megangulus luteus,"(Wood, 1828)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Megangulus,,,,venulosus,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Megangulus venulosus,"(Schrenck, 1862)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Megangulus,,,,zyonoensis,,,,,,"Source of name, Okutani, 2000",Megangulus zyonoensis,"(Hatai & Nisiyama, 1939)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Merisca,,,,aequistriata,,,,,,"Source of name, Hartmann, 2006",Merisca aequistriata,"(Say, 1824)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Merisca,,,,diaphana,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Merisca diaphana,"(Deshayes, 1855)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Moerella,,,,culter,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Moerella culter,"(Hanley, 1844)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Moerella,,,,fragilis,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Moerella fragilis,"Zorina, 1978",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Moerella,,,,iridescens,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Moerella iridescens,"(Benson, 1842)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Moerella,,,,jedoensis,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Moerella jedoensis,"(Lischke, 1872)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Moerella,,,,juvenilis,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Moerella juvenilis,"(Hanley, 1844)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Moerella,,,,philippinarum,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Moerella philippinarum,"(Hanley, 1844)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Moerella,,,,rutila,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Moerella rutila,"(Dunker, 1860)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Nitidotellina,,,,dunkeri,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Nitidotellina dunkeri,"Bernard, Cai & Morton, 1993",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Nitidotellina,,,,hokkaidoensis,,,,,,"Source of name, Okutani, 2000",Nitidotellina hokkaidoensis,"(Habe, 1961)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Nitidotellina,,,,iridella,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Nitidotellina iridella,"(Martens, 1865)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Nitidotellina,,,,minuta,,,,,,"Source of name, Okutani, 2000",Nitidotellina minuta,"(Lischke, 1872)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Nitidotellina,,,,nitidula,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Nitidotellina nitidula,"(Dunker, 1860)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Nitidotellina,,,,soyoae,,,,,,"Source of name, Okutani, 2000",Nitidotellina soyoae,"(Habe, 1961)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Omala,,,,hyalina,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Omala hyalina,"(Gmelin, 1791)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Pharaonella,,,,perna,,,,,,"Source of name, Okutani, 2000",Pharaonella perna,"(Spengler, 1798)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Pharaonella,,,,seiboldii,,,,,,"Source of name, Okutani, 2000",Pharaonella seiboldii,"(Deshayes, 1855)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Pharaonella,,,,tongana,,,,,,"Source of name, Okutani, 2000",Pharaonella tongana,"(Quoy & Gaimard, 1835)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Phylloda,,,,foliacea,,,,,,"Source of name, Okutani, 2000",Phylloda foliacea,"(Linnaeus, 1758)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Pinguitellina,,,,nux,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Pinguitellina nux,"(Hanley, 1845)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Pinguitellina,,,,pinguis,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Pinguitellina pinguis,"(Hanley, 1844)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Pinguitellina,,,,robusta,,,,,,"Source of name, Okutani, 2000",Pinguitellina robusta,"(Hanley, 1844)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Pinguitellina,,,,robusta,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Pinguitellina robusta,"(Hanley, 1845)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Pistris,,,,capsoides,,,,,,"Source of name, Okutani, 2000",Pistris capsoides,"(Lamarck, 1818)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Pistris,,,,margarina,,,,,,"Source of name, Okutani, 2000",Pistris margarina,"(Lamarck, 1818)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Pistris,,,,subtruncata,,,,,,"Source of name, Okutani, 2000",Pistris subtruncata,"(Hanley, 1840)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Pistris,,,,tokunagai,,,,,,"Source of name, Okutani, 2000",Pistris tokunagai,"(Ikebe, 1936)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,Leporimetis,,,intastriata,,,,,,"Source of name, ITIS, 2000",Psammotreta (Leporimetis) intastriata,"(Say, 1827)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,Leporimetis,,,spectabilis,,,,,,"Source of name, Lamprell & Whitehead, 1992",Psammotreta (Leporimetis) spectabilis,"(Hanley, 1844)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,amboynensis,,,,,,"Source of name, Lamprell & Whitehead, 1992",Psammotreta amboynensis,"(Deshayes, 1854)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,asthenodon,,,,,,"Source of name, Coan & Valentich Scott, 2003 ms",Psammotreta asthenodon,"(Pilsbry & Lowe, 1932)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,aurora,,,,,,"Source of name, ITIS, 2000",Psammotreta aurora,"(Hanley, 1844)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,cognata,,,,,,"Source of name, ITIS, 2000",Psammotreta cognata,"(Pilsbry and Vanatta, 1902)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,columbiensis,,,,,,"Source of name, Keen, 1971",Psammotreta columbiensis,"(Hanley, 1844)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,dombei,,,,,,"Source of name, Coan & Valentich-Scott, 2004 ms",Psammotreta dombei,"(Hanley, 1844)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,edentula,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Psammotreta edentula,"(Spengler, 1798)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,ephippium,,,,,,"Source of name, Abbott & Dance, 1982",Psammotreta ephippium,"(Spengler, 1798)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,excavata,,,,,,"Source of name, Coan & Valentich-Scott, 2004 ms",Psammotreta excavata,"(Sowerby, 1867)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,gubernaculum,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Psammotreta gubernaculum,"(Hanley, 1844)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,intastriata,,,,,,"Source of name, ITIS, 2000",Psammotreta intastriata,"(Say, 1827)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,mazatlanica,,,,,,"Source of name, Keen, 1971",Psammotreta mazatlanica,"(Deshayes, 1855)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,moluccensis,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Psammotreta moluccensis,"(Martens, 1865)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,obesa,,,,,,"Source of name, ITIS, 2000",Psammotreta obesa,"(Deshayes, 1855)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,papyracea,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Psammotreta papyracea,"(Gmelin, 1791)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,plicata,,,,,,"Source of name, Abbott & Dance, 1982",Psammotreta plicata,"(Valenciennes, 1846)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,praerupta,,,,,,"Source of name, Okutani, 2000",Psammotreta praerupta,"(Salisbury, 1934)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,pura,,,,,,"Source of name, Keen, 1971",Psammotreta pura,"(Gould, 1853)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,sanguinolenta,,,,,,"Source of name, Lamprell & Whitehead, 1992",Psammotreta sanguinolenta,"(Deshayes, 1854)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,solenella,,,,,,"Source of name, Lamprell & Whitehead, 1992",Psammotreta solenella,"(Deshayes, 1854)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Psammotreta,,,,viridotincta,,,,,,"Source of name, Keen, 1971",Psammotreta viridotincta,"(Carpenter, 1856)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Pulvinus,,,,micans,,,,,,"Source of name, Hylleberg & Kilburn, 2003",Pulvinus micans,"(Hanley, 1844)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Quadrans,,,,gargadia,,,,,,"Source of name, Okutani, 2000",Quadrans gargadia,"(Linnaeus, 1758)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Quadrans,,,,parvitas,,,,,,"Source of name, Okutani, 2000",Quadrans parvitas,"Iredale, 1931",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
Animalia,,Mollusca,,,Bivalvia,Heterodonta,,Euheterodonta,,,,Tellinoidea,Tellinidae,,,,Quidnipagus,,,,palatam,,,,,,"Source of name, ITIS, 2000",Quidnipagus palatam,"(Iredale, 1929)",Regular scientific name,not public,SBMNH,http://sbcollections.org/iz/search_advanced.php,,
