"File Name"	"Magnification"	"AcceleratingVoltageV"	"EmissionCurrentNA"	"WorkingDistanceUm"	"SignalName"	"Vacuum"	"MicronMarkerNm"	"SpecimenBias"	"SpotSize"	"Author"	"LocationPlace"	"LocationInstitution"	"Genus"	"Species"	"Subfamily"	"Family"	"Superfamily"	"Suborder"	"SexStage"	"View"	"DeviceMakerAndModel"	"ImageType"	"MountedParts"	"Comments"	"Order"	"Project"	"IDPreparation"	"Side"	"Copyright"	"IsLegacy"	"Contributor"	"OriginalFileName"	"LegacyReference"	"LegacyAuthorizedPublicRelease"	"ContainsScale"	"ImageWidthUm"	"AssociatedFileNameImageData"	"PixelSizeNm"	"SpeciesAutorDate"	"SpecimenOldCode"	"IsTypeSpecies"	"IDVoucher"	"PreparationType"	"PreparationAuthor"	"PreparationNotes"	"ATOLARAnumber"	"CollectionCode"	"Country"	"ProvRegionState"	"DistrictCountyMunicipality"	"Locality"	"IsTypeLocality"	"LAT"	"LONG"	"CollectedBy"	"AcquiredFrom"	"DD1"	"MM1"	"YYYY1"	"DD2"	"MM2"	"YYYY2"	"altitude"	"HabitatAndCollectionMethod"	"IdentifiedBy"	"IdentifiedDate"	"IdentificationNotes"	"VoucherRepository"	"SpecimenNotes"	"IdentificationString"	"SpeciesCode"	"OtherSpecimenCode"	"VoucherAvailable"	"DateCreated"	"TimeCreated"	"StandardViewsIDs"	"SmallerRegionsIDs"	"TerminalNameInMatrix"
"JXZ032i Chemosensory setae cymbium mm Spartaeus.jpg"	848	15,000	0	15,619	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"palp"	""	"Araneae"	""	"JXZ-00032"	"left"	""	No	""	"JXZ032i Chemosensory setae cymbium mm Spartaeus.tif"	""	No	No	146	""	45.25	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"223"	"286"	"Spartaeus"

"JXZ032j Trichoboth palp tibia mm Spartaeus.jpg"	2,485	15,000	0	19,202	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"palp"	""	"Araneae"	""	"JXZ-00032"	"left"	""	No	""	"JXZ032j Trichoboth palp tibia mm Spartaeus.tif"	""	No	No	50	""	15.44	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"353"	"348"	"Spartaeus"

"JXZ033a Epiandrium mm Spartaeus.jpg"	342	15,000	0	24,792	""	"High"	""	""	5	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"abdomen"	""	"Araneae"	""	"JXZ-00033"	"both"	""	No	""	"JXZ033a Epiandrium mm Spartaeus.tif"	""	No	No	362	""	112.15	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"240"	"30"	"Spartaeus"

"JXZ033b Booklung cover surface mm Spartaeus.jpg"	97	15,000	0	18,846	""	"High"	""	""	5	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"abdomen"	""	"Araneae"	""	"JXZ-00033"	"right"	""	No	""	"JXZ033b Booklung cover surface mm Spartaeus.tif"	""	No	No	1,284	""	397.20	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"356.239"	"328.246"	"Spartaeus"

"JXZ033c Abdomen scale close mm Spartaeus.jpg"	1,429	15,000	0	8,340	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"abdomen"	""	"Araneae"	""	"JXZ-00033"	"right"	""	No	""	"JXZ033c Abdomen scale close mm Spartaeus.tif"	""	No	No	87	""	26.84	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"220"	"307"	"Spartaeus"

"JXZ033d Abdomen hair close mm Spartaeus.jpg"	691	15,000	0	8,367	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"abdomen"	""	"Araneae"	""	"JXZ-00033"	"right"	""	No	""	"JXZ033d Abdomen hair close mm Spartaeus.tif"	""	No	No	179	""	55.50	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"218"	"306"	"Spartaeus"

"JXZ033e Abdomen ant-dors mm Spartaeus.jpg"	81	15,000	0	23,347	""	"High"	""	""	3	"Junxia Zhang"	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"abdomen"	""	"Araneae"	""	"JXZ-00033"	"both"	""	No	"Wayne Maddison"	"JXZ033e Abdomen ant-dors mm Spartaeus.tif"	""	No	No	1,535	""	475.02	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"226"	"3"	"Spartaeus"

"JXZ034a Spinnerets vent-post mm Spartaeus.jpg"	84	15,000	0	24,691	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"spinnerets"	""	"Araneae"	""	"JXZ-00034"	"both"	""	No	""	"JXZ034a Spinnerets vent-post mm Spartaeus.tif"	""	No	No	1,468	""	454.32	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"249"	"10"	"Spartaeus"

"JXZ034b ALS right mm Spartaeus.jpg"	688	15,000	0	14,917	""	"High"	""	""	4	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"spinnerets"	""	"Araneae"	""	"JXZ-00034"	"right"	""	No	""	"JXZ034b ALS right mm Spartaeus.tif"	""	No	No	180	""	55.76	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"255"	"125"	"Spartaeus"

"JXZ034c PMS right mm Spartaeus.jpg"	515	15,000	0	14,939	""	"High"	""	""	4	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"spinnerets"	""	"Araneae"	""	"JXZ-00034"	"right"	""	No	""	"JXZ034c PMS right mm Spartaeus.tif"	""	No	No	241	""	74.44	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"267"	"126"	"Spartaeus"

"JXZ034d PMS right post mm Spartaeus.jpg"	360	15,000	0	16,550	""	"High"	""	""	4	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"spinnerets"	""	"Araneae"	""	"JXZ-00034"	"right"	""	No	""	"JXZ034d PMS right post mm Spartaeus.tif"	""	No	No	345	""	106.65	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"267"	"126"	"Spartaeus"

"JXZ034e PMS right ant mm Spartaeus.jpg"	592	15,000	0	12,326	""	"High"	""	""	4	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"spinnerets"	""	"Araneae"	""	"JXZ-00034"	"right"	""	No	""	"JXZ034e PMS right ant mm Spartaeus.tif"	""	No	No	209	""	64.82	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"267"	"126"	"Spartaeus"

"JXZ034f PLS right mm Spartaeus.jpg"	265	15,000	0	13,122	""	"High"	""	""	4	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"spinnerets"	""	"Araneae"	""	"JXZ-00034"	"right"	""	No	""	"JXZ034f PLS right mm Spartaeus.tif"	""	No	No	467	""	144.55	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"277"	"129"	"Spartaeus"

"JXZ034g PLS right close mm Spartaeus.jpg"	1,061	15,000	0	12,964	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"spinnerets"	""	"Araneae"	""	"JXZ-00034"	"right"	""	No	""	"JXZ034g PLS right close mm Spartaeus.tif"	""	No	No	117	""	36.14	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	""	"262"	"Spartaeus"

"JXZ034h Spinnerets lat mm Spartaeus.jpg"	80	15,000	0	13,458	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"spinnerets"	""	"Araneae"	""	"JXZ-00034"	"both"	""	No	""	"JXZ034h Spinnerets lat mm Spartaeus.tif"	""	No	No	1,557	""	481.72	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"250"	"10"	"Spartaeus"

"JXZ034i Posterior Spiracle mm Spartaeus.jpg"	270	20,000	0	13,631	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"spinnerets"	""	"Araneae"	""	"JXZ-00034"	"both"	""	No	""	"JXZ034i Posterior Spiracle mm Spartaeus.tif"	""	No	No	459	""	141.87	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"373"	"33"	"Spartaeus"

"JXZ034j ALS left mm Spartaeus.jpg"	865	15,000	0	19,124	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"male"	""	"SEM FEI XL30 TMP"	"SEM"	"spinnerets"	""	"Araneae"	""	"JXZ-00034"	"left"	""	No	""	"JXZ034j ALS left mm Spartaeus.tif"	""	No	No	143	""	44.36	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000896"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"USNM"	""	""	""	"Preparation LNP-00134"	No	""	""	"255"	"125"	"Spartaeus"

"JXZ045a Booklung leaves left ff Spartaeus.jpg"	656	15,000	0	18,840	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"female"	""	"SEM FEI XL30 TMP"	"SEM"	"epigynum"	""	"Araneae"	""	"JXZ-00045"	"right"	""	No	""	"JXZ045a Booklung leaves left ff Spartaeus.tif"	""	No	No	189	""	58.48	"Wanless 1987"	""	No	""	"SEM, pancreatin digested"	"Junxia Zhang"	""	"ARAMR000895"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"MACN-Ar"	""	""	""	""	No	""	""	""	"248"	"Spartaeus"

"JXZ045b Epigynum dors ff Spartaeus.jpg"	110	15,000	0	18,931	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"female"	""	"SEM FEI XL30 TMP"	"SEM"	"epigynum"	""	"Araneae"	""	"JXZ-00045"	"both"	""	No	""	"JXZ045b Epigynum dors ff Spartaeus.tif"	""	No	No	1,128	""	349.08	"Wanless 1987"	""	No	""	"SEM, pancreatin digested"	"Junxia Zhang"	""	"ARAMR000895"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"MACN-Ar"	""	""	""	""	No	""	""	"296"	"29"	"Spartaeus"

"JXZ045c Spermathecal pores close ff Spartaeus.jpg"	2,728	15,000	0	9,018	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"female"	""	"SEM FEI XL30 TMP"	"SEM"	"epigynum"	""	"Araneae"	""	"JXZ-00045"	"left"	""	No	""	"JXZ045c Spermathecal pores close ff Spartaeus.tif"	""	No	No	45	""	14.06	"Wanless 1987"	""	No	""	"SEM, pancreatin digested"	"Junxia Zhang"	""	"ARAMR000895"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"MACN-Ar"	""	""	""	""	No	""	""	"297"	"138"	"Spartaeus"

"JXZ045d Epigynum lat left ff Spartaeus.jpg"	118	15,000	0	14,030	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"female"	""	"SEM FEI XL30 TMP"	"SEM"	"epigynum"	""	"Araneae"	""	"JXZ-00045"	"left"	""	No	""	"JXZ045d Epigynum lat left ff Spartaeus.tif"	""	No	No	1,054	""	326.24	"Wanless 1987"	""	No	""	"SEM, pancreatin digested"	"Junxia Zhang"	""	"ARAMR000895"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"MACN-Ar"	""	""	""	""	No	""	""	"289"	"28"	"Spartaeus"

"JXZ045e Spermatheca sec head left ff Spartaeus.jpg"	738	15,000	0	14,310	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"female"	""	"SEM FEI XL30 TMP"	"SEM"	"epigynum"	""	"Araneae"	""	"JXZ-00045"	"left"	""	No	""	"JXZ045e Spermatheca sec head left ff Spartaeus.tif"	""	No	No	168	""	51.95	"Wanless 1987"	""	No	""	"SEM, pancreatin digested"	"Junxia Zhang"	""	"ARAMR000895"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"MACN-Ar"	""	""	""	""	No	""	""	"297.298"	"138.140"	"Spartaeus"

"JXZ045f Spermatheca sec head left ff Spartaeus.jpg"	1,708	15,000	0	14,407	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"female"	""	"SEM FEI XL30 TMP"	"SEM"	"epigynum"	""	"Araneae"	""	"JXZ-00045"	"left"	""	No	""	"JXZ045f Spermatheca sec head left ff Spartaeus.tif"	""	No	No	73	""	22.45	"Wanless 1987"	""	No	""	"SEM, pancreatin digested"	"Junxia Zhang"	""	"ARAMR000895"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"MACN-Ar"	""	""	""	""	No	""	""	"297"	"138"	"Spartaeus"

"JXZ045g Epigynum ventr ff Spartaeus.jpg"	83	15,000	0	27,066	""	"High"	""	""	3	""	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"female"	""	"SEM FEI XL30 TMP"	"SEM"	"epigynum"	""	"Araneae"	""	"JXZ-00045"	"both"	""	No	""	"JXZ045g Epigynum ventr ff Spartaeus.tif"	""	No	No	1,491	""	461.28	"Wanless 1987"	""	No	""	"SEM, pancreatin digested"	"Junxia Zhang"	""	"ARAMR000895"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"MACN-Ar"	""	""	""	""	No	""	""	"293"	"28"	"Spartaeus"

"JXZ128a Leg IV retrolat right ff Spartaeus.jpg"	23	15,000	0	27,222	""	"High"	""	""	3	"Junxia Zhang"	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"female"	""	"SEM FEI XL30 TMP"	"SEM"	"leg IV"	""	"Araneae"	""	"JXZ-00128"	"right"	""	No	"Wayne Maddison"	"JXZ128a Leg IV retrolat right ff Spartaeus.tif"	""	No	No	5,464	""	1,690.62	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000895"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"MACN-Ar"	""	""	""	""	No	""	""	"362"	"24"	"Spartaeus"

"JXZ128b Tarsus IV retrolat right ff Spartaeus.jpg"	99	15,000	0	28,108	""	"High"	""	""	3	"Junxia Zhang"	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"female"	""	"SEM FEI XL30 TMP"	"SEM"	"leg IV"	""	"Araneae"	""	"JXZ-00128"	"right"	""	No	"Wayne Maddison"	"JXZ128b Tarsus IV retrolat right ff Spartaeus.tif"	""	No	No	1,258	""	389.12	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000895"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"MACN-Ar"	""	""	""	""	No	""	""	"212"	"112"	"Spartaeus"

"JXZ128c Metatarsus IV retrolat right ff Spartaeus.jpg"	37	15,000	0	28,107	""	"High"	""	""	3	"Junxia Zhang"	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"female"	""	"SEM FEI XL30 TMP"	"SEM"	"leg IV"	""	"Araneae"	""	"JXZ-00128"	"right"	""	No	"Wayne Maddison"	"JXZ128c Metatarsus IV retrolat right ff Spartaeus.tif"	""	No	No	3,337	""	1,032.59	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000895"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"MACN-Ar"	""	""	""	""	No	""	""	"208"	"111"	"Spartaeus"

"JXZ128d Claw IV retrolat-apical right ff Spartaeus.jpg"	617	15,000	0	27,786	""	"High"	""	""	3	"Junxia Zhang"	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"female"	""	"SEM FEI XL30 TMP"	"SEM"	"leg IV"	""	"Araneae"	""	"JXZ-00128"	"right"	""	No	"Wayne Maddison"	"JXZ128d Claw IV retrolat-apical right ff Spartaeus.tif"	""	No	No	201	""	62.17	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000895"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"MACN-Ar"	""	""	""	""	No	""	""	"216"	"113"	"Spartaeus"

"JXZ128e Claw IV tuft seta tenent surface right ff Spartaeus.jpg"	5,878	15,000	0	8,435	""	"High"	""	""	3	"Junxia Zhang"	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"female"	""	"SEM FEI XL30 TMP"	"SEM"	"leg IV"	""	"Araneae"	""	"JXZ-00128"	"right"	""	No	"Wayne Maddison"	"JXZ128e Claw IV tuft seta tenent surface right ff Spartaeus.tif"	""	No	No	21	""	6.53	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000895"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"MACN-Ar"	""	""	""	""	No	""	""	"17"	"224"	"Spartaeus"

"JXZ128f Tarsus IV dors right ff Spartaeus.jpg"	93	15,000	0	27,373	""	"High"	""	""	3	"Junxia Zhang"	"Buenos Aires"	"MACN"	"Spartaeus"	"Spartaeus wildtrackii"	"Spartaeinae"	"Salticidae"	""	"Araneomorphae"	"female"	""	"SEM FEI XL30 TMP"	"SEM"	"leg IV"	""	"Araneae"	""	"JXZ-00128"	"right"	""	No	"Wayne Maddison"	"JXZ128f Tarsus IV dors right ff Spartaeus.tif"	""	No	No	1,330	""	411.58	"Wanless 1987"	""	No	""	"SEM"	"Junxia Zhang"	""	"ARAMR000895"	""	"Thailand"	"Satun Prov."	""	"Thale Ban National Park"	""	"N6° 42’37.0”"	"E100°10’9.2”"	"ATOL Exped.2003"	""	15	10	2,003	18	10	2,003	"270m"	""	""	""	""	"MACN-Ar"	""	""	""	""	No	""	""	"210"	"112"	"Spartaeus"

